system:index,date,station_id,station_name,sub_surface_runoff_sum,surface_runoff_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20190510_2_0,2019-05-10,st-5,Pashupati,2.616271376609802E-4,9.834766387939453E-7,3.479173989262563E-5,0.22058741251627603,0.2964611053466797,0.35068639119466144,0.3600037892659505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_3_0,2019-05-10,st-4,Teku,2.616271376609802E-4,9.834766387939453E-7,3.479173989262563E-5,0.22058741251627603,0.2964611053466797,0.35068639119466144,0.3600037892659505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510_4_0,2019-05-10,st-1,Chovar,2.616271376609802E-4,9.834766387939453E-7,3.479173989262563E-5,0.22058741251627603,0.2964611053466797,0.35068639119466144,0.3600037892659505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_0_0,2019-05-11,st-2,Sundarijal,3.4552812576293945E-4,2.016127109527588E-5,3.0753016471862793E-4,0.3065306345621745,0.32775433858235675,0.3642934163411458,0.3689918518066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_1_0,2019-05-11,st-3,Gokarna,3.5466253757476807E-4,1.4156103134155273E-6,1.7589330673217773E-4,0.291168212890625,0.3152535756429036,0.35808436075846356,0.36782201131184894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_2_0,2019-05-11,st-5,Pashupati,2.600178122520447E-4,4.634261131286621E-6,1.1335313320159912E-4,0.21024004618326822,0.29055150349934894,0.3482367197672526,0.35982322692871094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_3_0,2019-05-11,st-4,Teku,2.600178122520447E-4,4.634261131286621E-6,1.1335313320159912E-4,0.21024004618326822,0.29055150349934894,0.3482367197672526,0.35982322692871094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511_4_0,2019-05-11,st-1,Chovar,2.600178122520447E-4,4.634261131286621E-6,1.1335313320159912E-4,0.21024004618326822,0.29055150349934894,0.3482367197672526,0.35982322692871094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_0_0,2019-05-12,st-2,Sundarijal,3.434419631958008E-4,1.932680606842041E-5,3.208100794722668E-4,0.3018258412679036,0.3232301076253255,0.3619435628255208,0.36881446838378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_1_0,2019-05-12,st-3,Gokarna,3.521740436553955E-4,2.115964889526367E-6,2.716809510161511E-4,0.28548749287923175,0.31006622314453125,0.3553886413574219,0.3676217397054036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_2_0,2019-05-12,st-5,Pashupati,2.5841593742370605E-4,1.2800097465515137E-5,3.070265053679577E-4,0.20294888814290366,0.2852344512939453,0.3458353678385417,0.35964330037434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_3_0,2019-05-12,st-4,Teku,2.5841593742370605E-4,1.2800097465515137E-5,3.070265053679577E-4,0.20294888814290366,0.2852344512939453,0.3458353678385417,0.35964330037434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512_4_0,2019-05-12,st-1,Chovar,2.5841593742370605E-4,1.2800097465515137E-5,3.070265053679577E-4,0.20294888814290366,0.2852344512939453,0.3458353678385417,0.35964330037434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_0_0,2019-05-13,st-2,Sundarijal,3.4136325120925903E-4,5.6177377700805664E-5,9.625136851241223E-4,0.3011945088704427,0.3193543752034505,0.3596719106038411,0.3686364491780599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_1_0,2019-05-13,st-3,Gokarna,3.496930003166199E-4,1.271069049835205E-5,0.0013525366782118908,0.28739674886067706,0.3057854970296224,0.3528461456298828,0.36742401123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_2_0,2019-05-13,st-5,Pashupati,2.5681406259536743E-4,1.0323524475097656E-4,0.002001199126141273,0.20938873291015625,0.2808704376220703,0.3435401916503906,0.359466552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_3_0,2019-05-13,st-4,Teku,2.5681406259536743E-4,1.0323524475097656E-4,0.002001199126141273,0.20938873291015625,0.2808704376220703,0.3435401916503906,0.359466552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513_4_0,2019-05-13,st-1,Chovar,2.5681406259536743E-4,1.0323524475097656E-4,0.002001199126141273,0.20938873291015625,0.2808704376220703,0.3435401916503906,0.359466552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_0_0,2019-05-14,st-2,Sundarijal,3.39411199092865E-4,1.2905895709991455E-4,0.0019283831119523143,0.3073126475016276,0.3167889912923177,0.35756810506184894,0.3684654235839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_1_0,2019-05-14,st-3,Gokarna,3.4733861684799194E-4,2.1651387214660645E-5,0.0023598909378037547,0.29814720153808594,0.30314064025878906,0.35053571065266925,0.3672326405843099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_2_0,2019-05-14,st-5,Pashupati,2.5529414415359497E-4,1.3624131679534912E-4,0.002697432041166792,0.22606531778971353,0.27810033162434894,0.34140650431315106,0.3592974344889323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_3_0,2019-05-14,st-4,Teku,2.5529414415359497E-4,1.3624131679534912E-4,0.002697432041166792,0.22606531778971353,0.27810033162434894,0.34140650431315106,0.3592974344889323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514_4_0,2019-05-14,st-1,Chovar,2.5529414415359497E-4,1.3624131679534912E-4,0.002697432041166792,0.22606531778971353,0.27810033162434894,0.34140650431315106,0.3592974344889323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_0_0,2019-05-15,st-2,Sundarijal,3.376603126525879E-4,1.4568865299224854E-4,0.002496325969691071,0.3164361317952474,0.3159859975179036,0.35573705037434894,0.3683128356933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_1_0,2019-05-15,st-3,Gokarna,3.4518539905548096E-4,2.333521842956543E-5,0.0027678251266429754,0.3104394276936849,0.30249786376953125,0.34854380289713544,0.36705970764160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_2_0,2019-05-15,st-5,Pashupati,2.5388598442077637E-4,1.50337815284729E-4,0.0032917201518962713,0.24361228942871094,0.27691205342610675,0.33950360616048175,0.3591321309407552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_3_0,2019-05-15,st-4,Teku,2.5388598442077637E-4,1.50337815284729E-4,0.0032917201518962713,0.24361228942871094,0.27691205342610675,0.33950360616048175,0.3591321309407552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515_4_0,2019-05-15,st-1,Chovar,2.5388598442077637E-4,1.50337815284729E-4,0.0032917201518962713,0.24361228942871094,0.27691205342610675,0.33950360616048175,0.3591321309407552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_0_0,2019-05-16,st-2,Sundarijal,3.3602118492126465E-4,1.748502254486084E-4,0.002714383602040016,0.32671356201171875,0.31665293375651044,0.35410626729329425,0.3681710561116536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_1_0,2019-05-16,st-3,Gokarna,3.4312903881073E-4,2.8118491172790527E-5,0.00300152897824546,0.324062983194987,0.3036823272705078,0.3467725118001302,0.3668944040934245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_2_0,2019-05-16,st-5,Pashupati,2.525448799133301E-4,1.5917420387268066E-4,0.003523844480412208,0.264346440633138,0.2772223154703776,0.33777809143066406,0.358978271484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_3_0,2019-05-16,st-4,Teku,2.525448799133301E-4,1.5917420387268066E-4,0.003523844480412208,0.264346440633138,0.2772223154703776,0.33777809143066406,0.358978271484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516_4_0,2019-05-16,st-1,Chovar,2.525448799133301E-4,1.5917420387268066E-4,0.003523844480412208,0.264346440633138,0.2772223154703776,0.33777809143066406,0.358978271484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_0_0,2019-05-17,st-2,Sundarijal,3.3389031887054443E-4,1.6763806343078613E-5,2.808123826980591E-4,0.3186531066894531,0.31648890177408856,0.3521900177001953,0.367977778116862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_1_0,2019-05-17,st-3,Gokarna,3.405362367630005E-4,1.2069940567016602E-6,1.528710126876831E-4,0.31374231974283856,0.3039283752441406,0.3446636199951172,0.3666807810465495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_2_0,2019-05-17,st-5,Pashupati,2.5093555450439453E-4,3.4570693969726562E-6,1.169443130493164E-4,0.2528279622395833,0.2770977020263672,0.3358465830485026,0.35879262288411456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_3_0,2019-05-17,st-4,Teku,2.5093555450439453E-4,3.4570693969726562E-6,1.169443130493164E-4,0.2528279622395833,0.2770977020263672,0.3358465830485026,0.35879262288411456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517_4_0,2019-05-17,st-1,Chovar,2.5093555450439453E-4,3.4570693969726562E-6,1.169443130493164E-4,0.2528279622395833,0.2770977020263672,0.3358465830485026,0.35879262288411456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_0_0,2019-05-18,st-2,Sundarijal,3.314688801765442E-4,9.293854236602783E-5,0.0015772163867495692,0.3139222462972005,0.3144989013671875,0.3501853942871094,0.3677622477213542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_1_0,2019-05-18,st-3,Gokarna,3.3770501613616943E-4,2.397596836090088E-5,0.002405989170028988,0.31359418233235675,0.30204137166341144,0.3424720764160156,0.36644426981608075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_2_0,2019-05-18,st-5,Pashupati,2.4915486574172974E-4,1.5929341316223145E-4,0.003264817595436398,0.25416310628255206,0.27559852600097656,0.3338813781738281,0.3585929870605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_3_0,2019-05-18,st-4,Teku,2.4915486574172974E-4,1.5929341316223145E-4,0.003264817595436398,0.25416310628255206,0.27559852600097656,0.3338813781738281,0.3585929870605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518_4_0,2019-05-18,st-1,Chovar,2.4915486574172974E-4,1.5929341316223145E-4,0.003264817595436398,0.25416310628255206,0.27559852600097656,0.3338813781738281,0.3585929870605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_0_0,2019-05-19,st-2,Sundarijal,3.2904744148254395E-4,6.976723670959473E-5,0.0012383818805119517,0.3101622263590495,0.31256357828776044,0.34827105204264325,0.3675498962402344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_1_0,2019-05-19,st-3,Gokarna,3.3485889434814453E-4,1.4171004295349121E-5,0.001615321654071522,0.31148529052734375,0.3007513682047526,0.3403917948404948,0.3662039438883464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_2_0,2019-05-19,st-5,Pashupati,2.473965287208557E-4,6.155669689178467E-5,0.001594698446979237,0.2501532236735026,0.2745494842529297,0.332003911336263,0.3583844502766927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_3_0,2019-05-19,st-4,Teku,2.473965287208557E-4,6.155669689178467E-5,0.001594698446979237,0.2501532236735026,0.2745494842529297,0.332003911336263,0.3583844502766927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519_4_0,2019-05-19,st-1,Chovar,2.473965287208557E-4,6.155669689178467E-5,0.001594698446979237,0.2501532236735026,0.2745494842529297,0.332003911336263,0.3583844502766927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_0_0,2019-05-20,st-2,Sundarijal,3.268420696258545E-4,3.4843385219573975E-4,0.004272114721004527,0.32666651407877606,0.31212107340494794,0.3465894063313802,0.3673515319824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_1_0,2019-05-20,st-3,Gokarna,3.3217668533325195E-4,4.6581029891967773E-5,0.004181664672557872,0.3274396260579427,0.30100568135579425,0.3385467529296875,0.3659750620524089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_2_0,2019-05-20,st-5,Pashupati,2.4569034576416016E-4,1.223236322402954E-4,0.003246214476291698,0.25660451253255206,0.27380116780598956,0.3302663167317708,0.3581860860188802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_3_0,2019-05-20,st-4,Teku,2.4569034576416016E-4,1.223236322402954E-4,0.003246214476291698,0.25660451253255206,0.27380116780598956,0.3302663167317708,0.3581860860188802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520_4_0,2019-05-20,st-1,Chovar,2.4569034576416016E-4,1.223236322402954E-4,0.003246214476291698,0.25660451253255206,0.27380116780598956,0.3302663167317708,0.3581860860188802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_0_0,2019-05-21,st-2,Sundarijal,3.2479315996170044E-4,2.4299323558807373E-4,0.003241664170179348,0.3398119608561198,0.3153565724690755,0.34512901306152344,0.36716588338216144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_1_0,2019-05-21,st-3,Gokarna,3.296211361885071E-4,2.4899840354919434E-5,0.0025753438462352563,0.33386993408203125,0.30453236897786456,0.33693504333496094,0.3657569885253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_2_0,2019-05-21,st-5,Pashupati,2.440810203552246E-4,1.1166930198669434E-4,0.0027965962876415063,0.26445960998535156,0.27464548746744794,0.3287061055501302,0.35799280802408856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_3_0,2019-05-21,st-4,Teku,2.440810203552246E-4,1.1166930198669434E-4,0.0027965962876415063,0.26445960998535156,0.27464548746744794,0.3287061055501302,0.35799280802408856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521_4_0,2019-05-21,st-1,Chovar,2.440810203552246E-4,1.1166930198669434E-4,0.0027965962876415063,0.26445960998535156,0.27464548746744794,0.3287061055501302,0.35799280802408856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_0_0,2019-05-22,st-2,Sundarijal,3.226473927497864E-4,3.427863121032715E-4,0.004436442255968842,0.3499571482340495,0.3198445638020833,0.34373728434244794,0.36696497599283856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_1_0,2019-05-22,st-3,Gokarna,3.270283341407776E-4,6.976723670959473E-5,0.006045559048647675,0.3523203531901042,0.3101387023925781,0.33544349670410156,0.3655344645182292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_2_0,2019-05-22,st-5,Pashupati,2.4246424436569214E-4,4.154592752456665E-4,0.00792918503283957,0.30250994364420575,0.27773157755533856,0.3272469838460286,0.3578033447265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_3_0,2019-05-22,st-4,Teku,2.4246424436569214E-4,4.154592752456665E-4,0.00792918503283957,0.30250994364420575,0.27773157755533856,0.3272469838460286,0.3578033447265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522_4_0,2019-05-22,st-1,Chovar,2.4246424436569214E-4,4.154592752456665E-4,0.00792918503283957,0.30250994364420575,0.27773157755533856,0.3272469838460286,0.3578033447265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_0_0,2019-05-23,st-2,Sundarijal,3.2069534063339233E-4,4.320889711380005E-4,0.005391718945759294,0.36137962341308594,0.3277123769124349,0.3426736195882161,0.3667901357014974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_1_0,2019-05-23,st-3,Gokarna,3.2464414834976196E-4,6.943941116333008E-5,0.005999805531757829,0.3652801513671875,0.32238133748372394,0.334347407023112,0.3653329213460286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_2_0,2019-05-23,st-5,Pashupati,2.409815788269043E-4,3.0378997325897217E-4,0.006323160729664323,0.3337942759195964,0.28618748982747394,0.3260809580485026,0.3576272328694661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_3_0,2019-05-23,st-4,Teku,2.409815788269043E-4,3.0378997325897217E-4,0.006323160729664323,0.3337942759195964,0.28618748982747394,0.3260809580485026,0.3576272328694661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523_4_0,2019-05-23,st-1,Chovar,2.409815788269043E-4,3.0378997325897217E-4,0.006323160729664323,0.3337942759195964,0.28618748982747394,0.3260809580485026,0.3576272328694661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_0_0,2019-05-24,st-2,Sundarijal,3.1873583793640137E-4,1.513957977294922E-4,0.0024047493934631348,0.35535430908203125,0.3347593943277995,0.3417523701985677,0.3666114807128906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_1_0,2019-05-24,st-3,Gokarna,3.2223016023635864E-4,2.2426247596740723E-5,0.002360224723815918,0.35614967346191406,0.33134206136067706,0.3334007263183594,0.3651237487792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_2_0,2019-05-24,st-5,Pashupati,2.3949891328811646E-4,1.4096498489379883E-4,0.002887740731239319,0.331118901570638,0.2941672007242839,0.32503191630045575,0.35744285583496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_3_0,2019-05-24,st-4,Teku,2.3949891328811646E-4,1.4096498489379883E-4,0.002887740731239319,0.331118901570638,0.2941672007242839,0.32503191630045575,0.35744285583496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524_4_0,2019-05-24,st-1,Chovar,2.3949891328811646E-4,1.4096498489379883E-4,0.002887740731239319,0.331118901570638,0.2941672007242839,0.32503191630045575,0.35744285583496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_0_0,2019-05-25,st-2,Sundarijal,3.166124224662781E-4,1.0062754154205322E-4,0.0016019781906457808,0.34616978963216144,0.33589935302734375,0.34081077575683594,0.3664099375406901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_1_0,2019-05-25,st-3,Gokarna,3.197193145751953E-4,1.8343329429626465E-5,0.0019869049866052535,0.3475608825683594,0.33248647054036456,0.3324769337972005,0.36490440368652344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_2_0,2019-05-25,st-5,Pashupati,2.3792684078216553E-4,7.297098636627197E-5,0.0017390837747903731,0.3166605631510417,0.2967815399169922,0.3240038553873698,0.3572552998860677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_3_0,2019-05-25,st-4,Teku,2.3792684078216553E-4,7.297098636627197E-5,0.0017390837747903731,0.3166605631510417,0.2967815399169922,0.3240038553873698,0.3572552998860677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525_4_0,2019-05-25,st-1,Chovar,2.3792684078216553E-4,7.297098636627197E-5,0.0017390837747903731,0.3166605631510417,0.2967815399169922,0.3240038553873698,0.3572552998860677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_0_0,2019-05-26,st-2,Sundarijal,3.142505884170532E-4,3.714859485626221E-5,6.821976365358751E-4,0.3353036244710286,0.3338419596354167,0.3396930694580078,0.36618487040201825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_1_0,2019-05-26,st-3,Gokarna,3.1701475381851196E-4,6.899237632751465E-6,8.781777085573594E-4,0.3367900848388672,0.33049774169921875,0.3313865661621094,0.3646666208902995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_2_0,2019-05-26,st-5,Pashupati,2.3624300956726074E-4,6.057322025299072E-5,0.0012774692239077012,0.3000170389811198,0.29607073465983075,0.3228874206542969,0.35704994201660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_3_0,2019-05-26,st-4,Teku,2.3624300956726074E-4,6.057322025299072E-5,0.0012774692239077012,0.3000170389811198,0.29607073465983075,0.3228874206542969,0.35704994201660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526_4_0,2019-05-26,st-1,Chovar,2.3624300956726074E-4,6.057322025299072E-5,0.0012774692239077012,0.3000170389811198,0.29607073465983075,0.3228874206542969,0.35704994201660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_0_0,2019-05-27,st-2,Sundarijal,3.116875886917114E-4,5.6684017181396484E-5,9.819963215704774E-4,0.3266042073567708,0.3299986521402995,0.3384227752685547,0.36594581604003906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527_1_0,2019-05-27,st-3,Gokarna,3.1410902738571167E-4,8.866190910339355E-6,0.0011298903464194154,0.32694753011067706,0.3261864980061849,0.33009910583496094,0.36440594991048175,"{""type"":""MultiPoint"",""coordinates"":[]}"
